label,text
Multiple myeloma,"I am experiencing swollen ankles, feet or hands."
Multiple myeloma,I am experiencing tiredness and a lack of energy.
Multiple myeloma,I suffer from shortness of breath.
Multiple myeloma,I feel itchy skin.
Multiple myeloma,I feel feeling sick.
Munchausen’s syndrome,"I am having claiming to have a history of complex and serious medical conditions, yet there is little documentary evidence to support this."
Munchausen’s syndrome,I am experiencing many people with Munchausen’s syndrome adopt a solitary lifestyle and have little contact with any friends of family.
Munchausen’s syndrome,I am facing a willingness to undergo often painful or dangerous tests and procedures.
Munchausen’s syndrome,"I am facing if confronted about their behaviour, they can become aggressive and will try to leave the hospital."
Non-Hodgkin lymphoma,I am facing night sweats.
Non-Hodgkin lymphoma,I am having unintentional weight loss.
Non-Hodgkin lymphoma,I am facing a high temperature (fever).
Non-Hodgkin lymphoma,I suffer from a persistent cough or feeling of breathlessness.
Non-Hodgkin lymphoma,I feel persistent itching of the skin all over the body.
Obesity,I suffer from eating large amounts of processed or fast food – that’s high in fat and sugar.
Obesity,"I am experiencing drinking too much alcohol – alcohol contains a lot of calories, and people who drink heavily are often overweight."
Obesity,"I suffer from eating out a lot – you may be tempted to also have a starter or dessert in a restaurant, and the food can be higher in fat and sugar."
Obesity,I am having eating larger portions than you need – you may be encouraged to eat too much if your friends or relatives are also eating large portions.
Obesity,I am experiencing drinking too many sugary drinks – including soft drinks and fruit juice.
Obesity,"I feel comfort eating – if you have low self-esteem or feel depressed, you may eat to make yourself feel better."
Oesophageal cancer,I suffer from persistent indigestion or heartburn.
Oesophageal cancer,I feel bringing up food soon after eating.
Oesophageal cancer,I am having loss of appetite and weight loss.
Oesophageal cancer,I feel persistent vomiting.
Oesophageal cancer,"I am facing pain or discomfort in your upper tummy, chest or back."
Oesophageal cancer,I feel a persistent cough.
Oesophageal cancer,I am experiencing hoarseness.
Oesophageal cancer,"I feel tiredness, shortness of breath and pale skin."
Oesophageal cancer,I am experiencing vomiting blood or coughing up blood – although this is uncommon.
Ovarian cancer,I am facing increased abdominal size and persistent bloating (not bloating that comes and goes).
Ovarian cancer,I feel persistent pelvic and abdominal pain.
Ovarian cancer,"I am facing difficulty eating and feeling full quickly, or feeling nauseous."
Overactive thyroid,I am having hyperactivity.
Overactive thyroid,"I feel mood swings – such as anxiety, irritability and nervousness."
Overactive thyroid,I suffer from difficulty sleeping (insomnia).
Overactive thyroid,I feel feeling tired all the time (fatigue).
Overactive thyroid,I am experiencing muscle weakness.
Overactive thyroid,I suffer from needing to poo or pee more frequently.
Overactive thyroid,I am facing excess fats in your poo – which can make them greasy and difficult to flush down the toilet (steatorrhoea).
Overactive thyroid,I suffer from sensitivity to heat and excess sweating.
Overactive thyroid,"I suffer from unexplained or unexpected weight loss – despite having an increased appetite (though in a small number of cases, the increase in appetite can lead to weight gain)."
Overactive thyroid,"I am facing very infrequent or light periods, or periods stopping altogether."
Overactive thyroid,I suffer from infertility.
Overactive thyroid,I suffer from loss of interest in sex.
Paget’s disease of the nipple,I suffer from the skin of your nipple or areola (the darker area of skin around the nipple).
Paget’s disease of the nipple,"I am having your breasts, particularly lumps in your breast."
Pancreatic cancer,I am having surgery.
Pancreatic cancer,I feel chemotherapy.
Pancreatic cancer,I am having radiotherapy.
Panic disorder,I am experiencing a sensation that your heart is beating irregularly (palpitations).
Panic disorder,I am experiencing sweating.
Panic disorder,I feel trembling.
Panic disorder,I am having hot flushes.
Panic disorder,I feel chills.
Panic disorder,I feel shortness of breath.
Panic disorder,I am having a choking sensation.
Panic disorder,I am facing chest pain.
Panic disorder,I suffer from nausea.
Panic disorder,I feel dizziness.
Panic disorder,I feel feeling faint.
Panic disorder,I am having numbness or pins and needles.
Panic disorder,I feel dry mouth.
Panic disorder,I am experiencing a need to go to the toilet.
Panic disorder,I am having ringing in your ears.
Panic disorder,I feel a feeling of dread or a fear of dying.
Panic disorder,I suffer from a churning stomach.
Panic disorder,I am facing a tingling sensation in your fingers.
Panic disorder,I am experiencing shivering.
Panic disorder,I am experiencing shaking.
Parkinson’s disease,"I am experiencing tremor – shaking, which usually begins in the hand or arm and is more likely to occur when the limb is relaxed and resting."
Parkinson’s disease,"I am facing slowness of movement (bradykinesia) – where physical movements are much slower than normal, which can make everyday tasks difficult and can result in a distinctive slow, shuffling walk with very small steps."
Parkinson’s disease,"I am having muscle stiffness (rigidity) – stiffness and tension in the muscles, which can make it difficult to move around and make facial expressions, and can result in painful muscle cramps (dystonia)."
Post-traumatic stress disorder (PTSD),I am having flashbacks.
Post-traumatic stress disorder (PTSD),I am experiencing nightmares.
Post-traumatic stress disorder (PTSD),I suffer from repetitive and distressing images or sensations.
Post-traumatic stress disorder (PTSD),"I suffer from physical sensations – such as pain, sweating, nausea or trembling."
Prostate cancer,"I am having needing to urinate more frequently, often during the night."
Prostate cancer,I am experiencing needing to rush to the toilet.
Prostate cancer,I am having difficulty in starting to pee (hesitancy).
Prostate cancer,I am having straining or taking a long time while urinating.
Prostate cancer,"I am experiencing weak flow, facing feeling that your bladder has not emptied fully."
Pulmonary hypertension,I am facing shortness of breath.
Pulmonary hypertension,I am having fatigue (extreme tiredness).
Pulmonary hypertension,I am having dizziness and fainting.
Pulmonary hypertension,I am experiencing chest pain (angina).
Pulmonary hypertension,I am having a racing heartbeat (tachycardia).
Ringworm and other fungal infections,"I feel a ring-like red or silvery rash on your skin – your skin will look red and irritated around the ring, but healthy inside."
Ringworm and other fungal infections,"I am facing scaly, itchy and inflamed skin."
Schizophrenia,"I feel for example, people with schizophrenia often appear emotionless, flat and apathetic."
Sepsis,I am having over 38C (babies under 3 months).
Sepsis,I am facing over 39C (babies aged 3 to 6 months).
Sepsis,I feel below 36C – check 3 times in a 10-minute period.
Sepsis,I am having a high temperature in a child who can’t be encouraged to show interest in anything.
Sickle cell disease,I am having high temperature (a fever) going to 38C (100.4F) or higher.
Sickle cell disease,I am experiencing difficulty breathing.
Sickle cell disease,"I am having drowsiness, confusion, or slurred speech."
Sickle cell disease,"I am facing a severe headache, stiff neck, or dizziness."
Sickle cell disease,I am experiencing skin or lips that are very pale.
Sickle cell disease,I am experiencing fits (seizures).
Sickle cell disease,I feel serious pain that isn’t responding to treatments at home.
Sickle cell disease,I am having sudden swelling in the tummy.
Sickle cell disease,I suffer from priapism – a painful erection lasting two hours or more.
Sickle cell disease,I am having weakness on one or both sides of your body.
Sickle cell disease,"I am having sudden vision loss, or changes in your vision."
Sjogren’s syndrome,I suffer from tooth decay and gum disease.
Sjogren’s syndrome,I am facing dry cough.
Sjogren’s syndrome,I feel difficulty swallowing and chewing.
Sjogren’s syndrome,I am facing hoarse voice.
Sjogren’s syndrome,I am experiencing difficulty speaking.
Sjogren’s syndrome,I am facing swollen salivary glands (located between your jaw and ears).
Sjogren’s syndrome,I am having repeated fungal infections in the mouth (oral thrush) – symptoms of which can include a coated or white tongue.
Skin cancer (melanoma),Moles getting bigger.
Skin cancer (melanoma),I am experiencing changing shape.
Skin cancer (melanoma),I feel changing colour.
Skin cancer (melanoma),I feel bleeding or becoming crusty.
Skin cancer (melanoma),I feel itchy or painful.
Soft tissue sarcomas: Teenagers and young adults,I am facing rhabdomyosarcomas.
Soft tissue sarcomas: Teenagers and young adults,I am having synovial sarcomas.
Soft tissue sarcomas: Teenagers and young adults,I am experiencing fibrosarcomas.
Stomach cancer,I am facing persistent indigestion.
Stomach cancer,I suffer from trapped wind and frequent burping.
Stomach cancer,I suffer from heartburn.
Stomach cancer,I am having feeling full very quickly when eating.
Stomach cancer,I am having feeling bloated after eating.
Stomach cancer,I suffer from feeling sick.
Stomach cancer,I am having pain in your stomach or breastbone.
Stomach cancer,I am experiencing difficulty swallowing (dysphagia).
Stomach cancer,"I am experiencing vomiting (the vomit may be streaked with blood), although this is uncommon in the early stages."
Self-harm,"I am experiencing unexplained cuts, bruises or cigarette burns, usually on their wrists, arms, thighs and chest."
Self-harm,"I am having keeping themselves fully covered at all times, even in hot weather."
Self-harm,"I am having signs of depression, such as low mood, tearfulness or a lack of motivation or interest in anything."
Self-harm,"I am facing changes in eating habits or being secretive about eating, and any unusual weight loss or weight gain."
Self-harm,"I suffer from signs of low self-esteem, such as blaming themselves for any problems or thinking they are not good enough for something."
Self-harm,I am facing signs they have been pulling out their hair.
Self-harm,I suffer from signs of alcohol or drug misuse.
Testicular cancer,"I am having dull ache or sharp pain in your testicles or scrotum, which may come and go."
Testicular cancer,I am facing feeling of heaviness in your scrotum.
Testicular cancer,I am having change in the texture or increase in firmness of a testicle.
Testicular cancer,I feel difference between one testicle and the other.
Testicular cancer: Teenagers and young adults,I feel blood tests to check for chemicals in the blood called tumour markers – some testicular cancers (but not all) produce high levels of these.
Testicular cancer: Teenagers and young adults,I am facing an ultrasound scan of the scrotum and testicles (if you haven’t already had one) – this can usually tell the difference between a cancer and a cyst (a harmless lump filled with fluid).
diabetes insipidus,I suffer from a condition caused by problems with a hormone that regulates the amount of fluid in the body.
diabetic ketoacidosis ,I am experiencing a dangerous complication of diabetes caused by a lack of the hormone insulin in the body.
psychogenic polydipsia,"Person with a mental health condition, such as schizophrenia, drinks excessive amounts of water that can’t be excreted (got rid of) by the kidneys."
Thyroid cancer,I am experiencing unexplained hoarseness that doesn’t get better after a few weeks.
Thyroid cancer,I suffer from a sore throat or difficulty swallowing that doesn’t get better.
Thyroid cancer,I feel pain in my neck.
Trigeminal neuralgia,I suffer from head movements.
Trigeminal neuralgia,"I am experiencing vibrations, such as walking or a car journey."
Tuberculosis (TB),I am facing lack of appetite and weight loss.
Tuberculosis (TB),I feel a high temperature (fever).
Tuberculosis (TB),I am facing night sweats.
Tuberculosis (TB),I feel extreme tiredness or fatigue.
Type 1 diabetes,I suffer from feeling very thirsty.
Type 1 diabetes,"I am facing urinating more frequently than usual, particularly at night."
Type 1 diabetes,I am having feeling very tired.
Type 1 diabetes,I feel weight loss and loss of muscle bulk.
Type 1 diabetes,"I suffer from itchiness around the genital area, or regular bouts of thrush (a yeast infection)."
Type 1 diabetes,I am experiencing blurred vision caused by the lens of your eye changing shape.
Type 2 diabetes,"I am facing urinating more often than usual, particularly at night."
Type 2 diabetes,I am having feeling very thirsty.
Type 2 diabetes,I am facing feeling very tired.
Type 2 diabetes,I am experiencing unexplained weight loss.
Type 2 diabetes,"I am experiencing itchiness around the genital area, or regular bouts of thrush (a yeast infection)."
Type 2 diabetes,I am having cuts or wounds that heal slowly.
Type 2 diabetes,I am facing blurred vision – caused by the lens of the eye becoming dry.
Underactive thyroid,I am facing tiredness.
Underactive thyroid,I am experiencing being sensitive to cold.
Underactive thyroid,I am facing weight gain.
Underactive thyroid,I am facing constipation.
Underactive thyroid,I feel depression.
Underactive thyroid,I feel slow movements and thoughts.
Underactive thyroid,I am experiencing muscle aches and weakness.
Underactive thyroid,I am facing muscle cramps.
Underactive thyroid,I am having dry and scaly skin.
Underactive thyroid,I suffer from brittle hair and nails.
Underactive thyroid,I suffer from loss of libido (sex drive).
Underactive thyroid,"I am experiencing pain, numbness and a tingling sensation in the hand and fingers (carpal tunnel syndrome)."
Underactive thyroid,I am facing irregular periods or heavy periods.
Vaginal cancer,Occurs in cervix – known as cervical intraepithelial neoplasia (CIN).
Vaginal cancer,Occurs in vagina – known as vaginal intraepithelial neoplasia (VAIN).
Varicose eczema,Varicose eczema is more common in women.
Varicose eczema,I am facing obesity – this can increase the pressure in your leg veins.
Varicose eczema,I feel not being able to move for a long period of time – this can affect the circulation in your leg veins.
Varicose eczema,"I am having having previously had deep vein thrombosis (DVT) – blood clots that develop in leg veins, which can damage the valves in your veins."
Varicose eczema,"I am facing increasing age – people generally find it harder to move about as they get older, which can affect their circulation."
Vitamin B12 or folate deficiency anaemia,I am experiencing extreme tiredness (fatigue).
Vitamin B12 or folate deficiency anaemia,I am experiencing lack of energy (lethargy).
Vitamin B12 or folate deficiency anaemia,I am experiencing breathlessness.
Vitamin B12 or folate deficiency anaemia,I am having feeling faint.
Vitamin B12 or folate deficiency anaemia,I am facing headaches.
Vitamin B12 or folate deficiency anaemia,I am experiencing pale skin.
Vitamin B12 or folate deficiency anaemia,I suffer from noticeable heartbeats (palpitations).
Vitamin B12 or folate deficiency anaemia,"I am having hearing sounds coming from inside the body, rather than from an outside source (tinnitus)."
Vitamin B12 or folate deficiency anaemia,I am having loss of appetite and weight loss.
Vulval cancer,I feel increasing age.
Vulval cancer,I am facing vulval intraepithelial neoplasia (VIN).
Vulval cancer,I suffer from human papilloma virus (HPV) infection.
Vulval cancer,"I am having skin conditions that can affect the vulva, such as lichen sclerosus."
Vulval cancer,I am having smoking.
Acute cholecystitis,"I am facing you develop sudden and severe abdominal pain, particularly if the pain lasts longer than a few hours or you have other symptoms, such as jaundice and a fever."
Angina,"I am experiencing central chest pain or discomfort in the chest that doesn’t go away – it may feel like pressure, tightness or squeezing."
Angina,"I suffer from pain that radiates down the left arm, or both arms, or to the neck, jaw, back or stomach."
Angina,I am facing unconsciousness.
Angina,I feel seizures or fitting.
Angina,I suffer from difficulty breathing (snoring or rasping).
Angina,"I am experiencing chest pain alongside breathlessness, nausea and sweating."
Ankylosing spondylitis,I am experiencing you have lower back pain for more than 3 months.
Ankylosing spondylitis,I am experiencing you have morning stiffness greater than 30 mins and are age 40 or below.
Ankylosing spondylitis,I am facing you have back pain that gets better with exercise and worse at rest.
Anorexia nervosa,I am facing rapid weight loss.
Anorexia nervosa,I feel very low weight.
Anorexia nervosa,I am having collapsing or fainting.
Anorexia nervosa,I suffer from dizziness.
Anorexia nervosa,I am experiencing tiredness or fatigue.
Anorexia nervosa,I am having weakness.
Anorexia nervosa,I am having dehydration.
Anorexia nervosa,I suffer from muscle spasms.
Anorexia nervosa,I am experiencing pins and needles.
Anorexia nervosa,I am having irregular heartbeat (arrhythmia).
Anorexia nervosa,"I am experiencing chest painshigh levels of distress like feeling really upset, agitated and uncomfortable."
Anxiety,"I suffer from distress, affecting daily life."
Arthritis,I am facing joint pain.
Arthritis,I am having tenderness in the joints.
Arthritis,I suffer from stiffness in the joints.
Arthritis,I feel inflammation in and around the joints.
Arthritis,I suffer from restricted movement in the joints.
Arthritis,"I feel warm, red skin on your joints."
Arthritis,I feel weakness and muscle wasting.
Asthma,"I am facing you have severe difficulty breathing – for example, you struggle to speak without pausing, gasping or choking."
Asthma,"I am facing you have severe chest pain in the middle of your chest that isn’t going away – it may feel like pressure, tightness or squeezing."
Asthma,"I am experiencing you have pain that spreads to your arms, back, neck and jaw."
Asthma,I feel you feel more drowsy than usual or find it more difficult to wake up.
Asthma,"I am having your lips or skin are turning pale, blue or grey – on brown or black skin this is easier to see on the palms of your hands."
Asthma,"I feel their lips or skin are turning pale, blue or grey – on brown or black skin this is easier to see on the palms of their hands."
Asthma,I feel is breathing fast or stops or pauses.
Asthma,I am having has severe difficulty breathing – they may make grunting noises or suck their stomach in under their ribcage.
Asthma,I feel is pulling in at their throat area (tracheal tug) or their windpipe is more prominent.
Asthma,"I am facing is limp, floppy or not responding like they normally do – they may find it difficult to focus on you or are more difficult to wake up than usual."
Back problems,"I am experiencing there has been a new, significant trauma within the last 7 days, for example a fall from height or direct blow to the back."
Back problems,I suffer from loss of feeling/pins and needles between your inner thighs or genitals.
Back problems,I suffer from numbness in or around your back passage or buttocks.
Back problems,I feel altered feeling when using toilet paper to wipe yourself.
Back problems,I am having increasing difficulty when you try to urinate.
Back problems,I am experiencing increasing difficulty when you try to stop or control your flow of urine.
Back problems,I am facing loss of sensation when you pass urine.
Back problems,I am having leaking urine or recent need to use pads.
Back problems,I am having not knowing when your bladder is either full or empty.
Back problems,I am having inability to stop a bowel movement or leaking.
Back problems,I am experiencing loss of sensation when you pass a bowel motion.
Back problems,I suffer from change in ability to achieve an erection or ejaculate.
Back problems,I feel loss sensation in genitals during sexual intercourse.
Bronchitis,"I suffer from you have severe difficulty breathing – for example, you struggle to speak without pausing, gasping or choking."
Bronchitis,"I suffer from you have severe chest pain in the middle of your chest that isn’t going away – it may feel like pressure, tightness or squeezing."
Bronchitis,"I am having you have pain that spreads to your arms, back, neck and jaw."
Bronchitis,I am having you feel more drowsy than usual or find it more difficult to wake up.
Bronchitis,"I am facing your lips or skin are turning pale, blue or grey – on brown or black skin this is easier to see on the palms of your hands."
Chest and rib injury,"I feel there’s been new significant trauma within the last 7 days, for example a fall from height or direct blow to the chest or ribs."
Chest and rib injury,I suffer from there’s a change in the shape of the ribcage like lumps or indentations.
Chest and rib injury,I am facing you have an increased shortness of breath or new breathing difficulties.
Chest and rib injury,I feel your pain levels are preventing you from breathing deeply.
Chest and rib injury,I am experiencing you have a new cough.
Chest and rib injury,I am facing you’re coughing up blood or yellow/green mucus (phlegm).
Chest and rib injury,I feel you start to feel generally unwell.
Chest and rib injury,"I am facing tingling or burning sensation in the chest, neck or arms."
Chickenpox,"I suffer from the skin around the blisters becomes hot, red and painful, (redness may be harder to see on brown or black skin)."
Chickenpox,I feel pain in the chest or difficulty breathing.
Chickenpox,"I feel signs of dehydration, such as fewer wet nappies, drowsiness and cold hands and feet."
Chickenpox,I am having blisters on their skin become infected.
Chickenpox,I am facing any of your or your child’s symptoms suddenly get worse.
Chickenpox,I am having you have a weakened immune system (the body’s defence system).
Clostridium difficile,I am experiencing you have persistent diarrhoea after finishing a course of antibiotics.
Clostridium difficile,I feel you have bloody diarrhoea.
Clostridium difficile,"I suffer from you have diarrhoea and experience severe tummy pain, a high fever, a rapid heart rate or fainting."
Clostridium difficile,"I am experiencing you have symptoms of severe dehydration, such as confusion, drowsiness, only passing small amounts of urine or no urine at all."
Cold sore,I am having the cold sore has not started to heal within 10 days.
Cold sore,I am having you’re worried about a cold sore or think it’s something else.
Cold sore,I suffer from the cold sore is very large or painful.
Cold sore,"I feel you or your child have swollen, painful gums and sores in the mouth (gingivostomatitis)."
Cold sore,"I am facing you have a weakened immune system – for example, because of chemotherapy, diabetes, or HIV."
Common cold,I suffer from are more short of breath than usual.
Common cold,I am having have pain when breathing in or coughing.
Common cold,"I feel feel confused, dizzy or lightheaded."
Common cold,"I suffer from have a very high or low temperature – for example, you feel either hot or cold to touch or you’re shivering."
Common cold,I am having have had a fever for more than 3 days.
Common cold,I feel have symptoms that are not improving or they are affecting your daily life.
Common cold,"I am experiencing have a long-term medical condition – for example, diabetes, or a heart, lung or kidney condition."
Common cold,"I suffer from have a weakened immune system – for example, because you’re having chemotherapy."
Concussion,I am experiencing lost consciousness or was unresponsive for any length of time.
Concussion,I am having is getting more drowsy.
Concussion,"I am facing has lost memory of events, either before or after the injury."
Concussion,I feel is getting increasingly confused or irritable.
Concussion,I suffer from is struggling to communicate.
Concussion,I am having is struggling to understand other people.
Concussion,I suffer from has had a seizure (fit).
Concussion,"I feel has a severe headache, or one that is getting worse."
Concussion,I am having is vomiting repeatedly.
Concussion,I feel has severe neck pain.
Concussion,I suffer from has bruising around ears or eyes.
Concussion,I suffer from has fluid coming from the nose.
Concussion,I suffer from has a history of brain surgery.
Concussion,I am having has a bleeding disorder.
Concussion,"I am facing is on medication to thin their blood, like warfarin."
Concussion,I am experiencing is drunk or has been taking recreational drugs.
Conjunctivitis,I suffer from pain in your eyes.
Conjunctivitis,I suffer from sensitivity to light.
Conjunctivitis,"I suffer from changes in your vision, like wavy lines or flashing."
Conjunctivitis,I am experiencing very red eyes (1 eye or both eyes).
Conjunctivitis,I am facing a baby less than 28 days old with red eyes.
Coronary heart disease,"I am experiencing central chest pain or discomfort in the chest that doesn’t go away – it may feel like pressure, tightness or squeezing."
Coronary heart disease,"I am having pain that radiates down the left arm, or both arms, or to the neck, jaw, back or stomach."
Coronary heart disease,I am facing unconsciousness.
Coronary heart disease,I am facing seizures or fitting.
Coronary heart disease,I suffer from difficulty breathing (snoring or rasping).
Coronary heart disease,I am experiencing rapid heart beat.
Coronary heart disease,I am having low or undetectable heart beat.
Coronary heart disease,"I am facing chest pain and breathlessness, nausea, sweating or coughing up blood."
Cough,"I am experiencing you have severe difficulty breathing – for example, you struggle to speak without pausing, gasping or choking."
Cough,"I am facing you have severe chest pain in the middle of your chest that isn’t going away – it may feel like pressure, tightness or squeezing."
Cough,"I am facing you have pain that spreads to your arms, back, neck and jaw."
Cough,I am experiencing you feel more drowsy than usual or find it more difficult to wake up.
Cough,"I am experiencing your lips or skin are turning very pale, blue or grey – on brown or black skin this is easier to see on the palms of your hands."
Cough,"I feel has lips or skin that are turning pale, blue or grey – on brown or black skin this is easier to see on the palms of their hands."
Cough,I feel has severe difficulty breathing – they may make grunting noises or suck their stomach in under their ribcage.
Cough,I suffer from is breathing fast or stops or pauses.
Cough,I am facing is pulling in at their throat area (tracheal tug) or their windpipe is more prominent.
Cough,"I suffer from is limp, floppy or not responding like they normally do – they may find it difficult to focus on you or are more difficult to wake up than usual."
Cough,I suffer from is less than 3 months old and has a temperature of 38°C or above.
Cough,I suffer from is less than 3 months old and has a temperature of 36°C or less.
Croup,"I am experiencing has lips or skin that are turning pale, blue or grey – on brown or black skin this is easier to see on the palms of their hands."
Croup,I suffer from has severe difficulty breathing – they may make grunting noises or suck their stomach in under their ribcage.
Croup,I suffer from is breathing fast or stops or pauses.
Croup,I suffer from is pulling in at their throat area (tracheal tug) or their windpipe is more prominent.
Croup,"I am having is limp, floppy or not responding like they normally do – they may find it difficult to focus on you or are more difficult to wake up than usual."
Croup,I am facing is less than 3 months old and has a temperature of 38°C or above.
Croup,I am facing is less than 3 months old and has a temperature of 36°C or less.
Dental abscess,I feel you have difficulty breathing or swallowing.
Diarrhoea,I am facing might have swallowed something poisonous.
Diarrhoea,I am facing have a stiff neck and pain when looking at bright lights.
Diarrhoea,"I am experiencing have a sudden, severe headache or stomach ache."
Earwax build-up,I feel eardrops haven’t helped after 1 week.
Epilepsy,I feel the seizure lasts longer than 5 minutes.
Epilepsy,I feel the person has more than one seizure without recovering in between.
Epilepsy,I am having the person is having a seizure for the first time.
Epilepsy,"I am having the person is injured, has breathing problems, or needs emergency medical attention for any other reason."
Epilepsy,"I suffer from the person’s behaviour after a seizure means they’re violent, agitated, confused or are a danger to themselves."
Escherichia coli (E. coli) O157,I am experiencing you or your child has bloody diarrhoea.
Farting,I feel farting is affecting your life and self help and pharmacy treatments haven’t worked.
Farting,I am having you have a stomach ache or bloating that’ll not go away or comes back.
Farting,I am facing you keep getting constipation or diarrhoea.
Farting,I feel you have lost weight without trying.
Farting,I suffer from you’ve had blood in your poo for 3 weeks.
Farting,"I am having you have signs of an infection like a high temperature, vomiting, chills, joint pain and muscle pain."
Farting,I suffer from you’re unable to control your bowel movements (involuntary pooing).
Feeling of something in your throat (Globus),I am facing you develop any difficulty or pain when swallowing.
Feeling of something in your throat (Globus),I am experiencing you feel a lump in the neck.
Feeling of something in your throat (Globus),I am experiencing you experience unintentional weight loss.
Feeling of something in your throat (Globus),I am experiencing your symptoms do not improve.
Fever in adults,I am facing have a weakened immune system.
Fever in adults,"I suffer from are on immune-suppressant drugs, such as regular steroids, methotrexate, azathioprine or cyclophosphamide."
Fever in adults,"I am having are on, or recently completed, treatment for cancer, leukaemia or lymphoma."
Fever in adults,I am having are a transplant recipient.
Fever in adults,I feel are HIV positive.
Fever in adults,I am experiencing have chronic lung disease.
Fever in adults,I am experiencing have asthma which has been treated with medication in the last 3 years.
Fever in adults,I am facing have heart disease (excluding blood pressure which is currently well controlled).
Fever in adults,I suffer from have diabetes or another metabolic disease.
Fever in adults,I suffer from have chronic gastrointestinal or liver disease.
Fever in adults,I am facing have chronic renal (kidney) disease.
Fever in adults,I am experiencing have cystic fibrosis.
Fever in adults,"I suffer from have neurological conditions such as cerebral palsy, stroke, multiple sclerosis or muscular dystrophy."
Fever in adults,I suffer from have sickle cell disease.
Fever in children,I am having has a stiff neck.
Fever in children,I am experiencing has a rash that does not fade when you press a glass against it (use the ‘glass test’ from Meningitis Now).
Fever in children,I am having has a fit (febrile seizure) for the first time (they cannot stop shaking).
Fever in children,I am facing has unusually cold hands and feet.
Fever in children,"I feel has blue, pale or blotchy skin, lips or tongue."
Fever in children,"I am experiencing has a weak, high-pitched cry that’s not like their normal cry."
Fever in children,I am facing is drowsy and hard to wake.
Fever in children,I am facing is extremely agitated (does not stop crying) or is confused.
Fever in children,I suffer from finds it hard to breathe and sucks their stomach in under their ribs.
Fever in children,"I feel is not responding like they normally do, or is not interested in feeding or normal activities."
Fibroids,I am having heavy periods.
Fibroids,I feel painful periods.
Fibroids,I suffer from tummy (abdominal) pain.
Fibroids,I am facing lower back pain.
Fibroids,I am having a frequent need to urinate.
Fibroids,I am having constipation.
Fibroids,I am having pain or discomfort during sex.
Fibroids,I am facing symptoms which are affecting your day to day life.
Fibromyalgia,I feel you think you might have fibromyalgia.
Ganglion cyst,I feel cyst continues to increase in size.
Ganglion cyst,I suffer from restricts function.
Ganglion cyst,I am experiencing becomes hard.
Ganglion cyst,I am experiencing becomes irregular in shape.
Ganglion cyst,I am experiencing becomes painful.
Genital symptoms,I feel severe pain.
Genital symptoms,I suffer from a high temperature.
Genital symptoms,I am facing nausea and/or vomiting.
Gout,"I am experiencing severe, worsening joint pain and swelling."
Gout,I am experiencing a high temperature (fever) of 38C (100.4F) or above.
Gum disease,"I am facing your gums are painful, swollen or if they bleed when you brush your teeth."
"Hand, foot and mouth disease",I am experiencing you or your child’s symptoms are getting worse or do not improve after 7 to 10 days.
"Hand, foot and mouth disease","I am having you or your child have a very high temperature, or feel hot and shivery."
"Hand, foot and mouth disease","I suffer from your child develops fits (seizures), confusion, weakness or a loss of consciousness."
"Hand, foot and mouth disease","I am experiencing your child is under 3 months old and has a temperature of 38°C (101°F) or above, or is between 3 and 6 months old and has a temperature of 39°C (102°F) or above."
"Hand, foot and mouth disease","I am experiencing the skin becomes very painful, red, swollen and hot, or there’s a discharge of pus."
"Hand, foot and mouth disease",I feel you’re worried about your child’s symptoms.
"Hand, foot and mouth disease",I am facing your child is unable or unwilling to drink any fluids.
"Hand, foot and mouth disease",I suffer from your child is dehydrated (they’re not peeing as often as usual).
"Hand, foot and mouth disease","I am experiencing you’re pregnant and get hand, foot and mouth disease."
Heart attack,"I suffer from central chest pain or discomfort in the chest that doesn’t go away – it may feel like pressure, tightness or squeezing."
Heart attack,"I am experiencing pain that goes down the left arm, or both arms, or to the neck, jaw, back or stomach."
Heart attack,I am having unconsciousness.
Heart attack,I feel seizures or fitting.
Heart attack,I feel difficulty breathing (snoring or rasping).
Heart attack,I am facing rapid heart beat.
Heart attack,I suffer from low or undetectable heart beat.
Heart attack,"I suffer from chest pain and breathlessness, nausea or sweating."
Heart failure,I am experiencing breathlessness.
Heart failure,I am facing a persistent cough.
Heart failure,I am facing tiredness or fatigue that occurs even at rest and gets worse with movement.
Heart failure,I am having swelling in the legs or ankles.
High blood pressure (hypertension),I feel headaches.
High blood pressure (hypertension),I feel blurred or double vision.
High blood pressure (hypertension),I am having regular nosebleeds.
High blood pressure (hypertension),I am facing shortness of breath.
Hydrocephalus,I am having you or your child has symptoms of hydrocephalus that have developed very suddenly or rapidly.
Idiopathic pulmonary fibrosis,I am facing struggled with your breathing for a while.
Idiopathic pulmonary fibrosis,I suffer from had a cough for more than 3 weeks.
Ingrown toenail,I suffer from treating your ingrown toenail at home is not helping.
Ingrown toenail,I am having your toe is painful and swollen with pus coming out of it.
Ingrown toenail,I am having you have a very high temperature or you feel hot or shivery.
Ingrown toenail,I feel you have diabetes and an ingrown toenail – foot problems can be more serious if you have diabetes.
Lymphoedema,I am experiencing develop symptoms of skin infection like redness and a feeling of heat in the skin.
Malaria,"I suffer from you or your child develop symptoms of malaria during or after a visit to an area where the disease is found, even if it has been several weeks, months or a year after you return from travelling."
Malnutrition,I am having you have any of the symptoms of malnutrition.
Malnutrition,I feel you notice a drop in weight or you’ve lost weight without trying.
Measles,I am having shortness of breath.
